sku_id,product_name,category,is_assembly_required
SKU-FURN-00900,Furnitur Kayu Olahan 753,Office Chair,True
SKU-FURN-00901,Furnitur Kayu Olahan 263,Bed,True
SKU-FURN-00902,Furnitur Kayu Olahan 485,Lemari,True
SKU-FURN-00903,Furnitur Kayu Olahan 913,Lemari,True
SKU-FURN-00904,Furnitur Kayu Olahan 230,lmri,True
SKU-FURN-00905,Furnitur Kayu Olahan 250,Bed,True
SKU-FURN-00906,Sofa Japandi Minimalis 601,sofabed,False
SKU-FURN-00907,Furnitur Kayu Olahan 380,Meja Makan,True
SKU-FURN-00908,Furnitur Kayu Olahan 676,Wardrobe,True
SKU-FURN-00909,Sofa Japandi Minimalis 782,Sofa,False
SKU-FURN-00910,Furnitur Kayu Olahan 375,lmri,True
SKU-FURN-00911,Furnitur Kayu Olahan 806,Office Chair,True
SKU-FURN-00912,Furnitur Kayu Olahan 258,Lemari,True
SKU-FURN-00913,Sofa Japandi Minimalis 573,sofabed,True
SKU-FURN-00914,Sofa Japandi Minimalis 616,Sofa,False
SKU-FURN-00915,Furnitur Kayu Olahan 926,lmri,True
SKU-FURN-00916,Hiasan Meja / Karpet Aesthetic 63,Dekorasi,False
SKU-FURN-00917,Furnitur Kayu Olahan 118,Kursi Kerja,True
SKU-FURN-00918,Furnitur Kayu Olahan 283,Wardrobe,True
SKU-FURN-00919,Furnitur Kayu Olahan 859,Wardrobe,True
SKU-FURN-00920,Furnitur Kayu Olahan 131,Meja Makan,True
SKU-FURN-00921,Furnitur Kayu Olahan 983,Bed,True
SKU-FURN-00922,Hiasan Meja / Karpet Aesthetic 27,Dekorasi,False
SKU-FURN-00923,Furnitur Kayu Olahan 711,Lemari,True
SKU-FURN-00924,Furnitur Kayu Olahan 509,Meja Makan,True
SKU-FURN-00925,Furnitur Kayu Olahan 539,Dining Table,True
SKU-FURN-00926,Furnitur Kayu Olahan 685,Meja Makan,True
SKU-FURN-00927,Furnitur Kayu Olahan 733,Bed,True
SKU-FURN-00928,Furnitur Kayu Olahan 192,Lemari,True
SKU-FURN-00929,Furnitur Kayu Olahan 819,Kursi Kerja,True
SKU-FURN-00930,Furnitur Kayu Olahan 125,Lemari,True
SKU-FURN-00931,Furnitur Kayu Olahan 587,Lemari,True
SKU-FURN-00932,Furnitur Kayu Olahan 412,Lemari,True
SKU-FURN-00933,Furnitur Kayu Olahan 135,Lemari,True
SKU-FURN-00934,Furnitur Kayu Olahan 818,Office Chair,True
SKU-FURN-00935,Furnitur Kayu Olahan 481,Kursi Kerja,True
SKU-FURN-00936,Sofa Japandi Minimalis 171,Sofa,False
SKU-FURN-00937,Furnitur Kayu Olahan 712,Bed,True
SKU-FURN-00938,Furnitur Kayu Olahan 784,Lemari,True
SKU-FURN-00939,Furnitur Kayu Olahan 237,Office Chair,True
SKU-FURN-00940,Hiasan Meja / Karpet Aesthetic 48,Dekorasi,False
SKU-FURN-00941,Hiasan Meja / Karpet Aesthetic 15,Dekorasi,False
SKU-FURN-00942,Sofa Japandi Minimalis 877,sofabed,True
SKU-FURN-00943,Furnitur Kayu Olahan 825,Office Chair,True
SKU-FURN-00944,Sofa Japandi Minimalis 582,sofabed,False
SKU-FURN-00945,Sofa Japandi Minimalis 972,sofabed,True
SKU-FURN-00946,Furnitur Kayu Olahan 767,Lemari,True
SKU-FURN-00947,Sofa Japandi Minimalis 296,Sofa,False
SKU-FURN-00948,Furnitur Kayu Olahan 986,Office Chair,True
SKU-FURN-00949,Furnitur Kayu Olahan 253,Dining Table,True
SKU-FURN-00950,Furnitur Kayu Olahan 573,Meja Makan,True
SKU-FURN-00951,Furnitur Kayu Olahan 426,Office Chair,True
SKU-FURN-00952,Furnitur Kayu Olahan 327,Dining Table,True
SKU-FURN-00953,Sofa Japandi Minimalis 525,sofabed,False
SKU-FURN-00954,Furnitur Kayu Olahan 578,Meja Makan,True
SKU-FURN-00955,Sofa Japandi Minimalis 148,Sofa,False
SKU-FURN-00956,Furnitur Kayu Olahan 161,Lemari,True
SKU-FURN-00957,Furnitur Kayu Olahan 832,Kursi Kerja,True
SKU-FURN-00958,Hiasan Meja / Karpet Aesthetic 94,Dekorasi,False
SKU-FURN-00959,Furnitur Kayu Olahan 927,Dining Table,True
SKU-FURN-00960,Furnitur Kayu Olahan 844,Kursi Kerja,True
SKU-FURN-00961,Sofa Japandi Minimalis 810,sofabed,False
SKU-FURN-00962,Furnitur Kayu Olahan 416,Dining Table,True
SKU-FURN-00963,Furnitur Kayu Olahan 178,Lemari,True
SKU-FURN-00964,Furnitur Kayu Olahan 206,Dining Table,True
SKU-FURN-00965,Hiasan Meja / Karpet Aesthetic 57,Dekorasi,False
SKU-FURN-00966,Furnitur Kayu Olahan 258,Meja Makan,True
SKU-FURN-00967,Furnitur Kayu Olahan 492,Meja Makan,True
SKU-FURN-00968,Furnitur Kayu Olahan 749,Kursi Kerja,True
SKU-FURN-00969,Furnitur Kayu Olahan 789,Lemari,True
SKU-FURN-00970,Furnitur Kayu Olahan 216,Lemari,True
SKU-FURN-00971,Furnitur Kayu Olahan 454,Office Chair,True
SKU-FURN-00972,Hiasan Meja / Karpet Aesthetic 29,Dekorasi,False
SKU-FURN-00973,Furnitur Kayu Olahan 327,Lemari,True
SKU-FURN-00974,Hiasan Meja / Karpet Aesthetic 23,Dekorasi,False
SKU-FURN-00975,Sofa Japandi Minimalis 742,Sofa,False
SKU-FURN-00976,Sofa Japandi Minimalis 646,Sofa,False
SKU-FURN-00977,Hiasan Meja / Karpet Aesthetic 27,Dekorasi,False
SKU-FURN-00978,Furnitur Kayu Olahan 329,Kursi Kerja,True
SKU-FURN-00979,Furnitur Kayu Olahan 767,Meja Makan,True
SKU-FURN-00980,Furnitur Kayu Olahan 225,Dining Table,True
SKU-FURN-00981,Furnitur Kayu Olahan 416,Meja Makan,True
SKU-FURN-00982,Furnitur Kayu Olahan 132,Office Chair,True
SKU-FURN-00983,Furnitur Kayu Olahan 482,lmri,True
SKU-FURN-00984,Furnitur Kayu Olahan 191,Office Chair,True
SKU-FURN-00985,Furnitur Kayu Olahan 991,Kursi Kerja,True
SKU-FURN-00986,Furnitur Kayu Olahan 508,Meja Makan,True
SKU-FURN-00987,Sofa Japandi Minimalis 514,Sofa,True
SKU-FURN-00988,Furnitur Kayu Olahan 163,Lemari,True
SKU-FURN-00989,Furnitur Kayu Olahan 107,Office Chair,True
SKU-FURN-00990,Sofa Japandi Minimalis 426,Sofa,True
SKU-FURN-00991,Sofa Japandi Minimalis 948,Sofa,False
SKU-FURN-00992,Furnitur Kayu Olahan 894,Meja Makan,True
SKU-FURN-00993,Furnitur Kayu Olahan 443,Dining Table,True
SKU-FURN-00994,Sofa Japandi Minimalis 950,Sofa,False
SKU-FURN-00995,Furnitur Kayu Olahan 589,Dining Table,True
SKU-FURN-00996,Hiasan Meja / Karpet Aesthetic 48,Dekorasi,False
SKU-FURN-00997,Furnitur Kayu Olahan 495,Bed,True
SKU-FURN-00998,Furnitur Kayu Olahan 217,lmri,True
SKU-FURN-00999,Hiasan Meja / Karpet Aesthetic 50,Dekorasi,False
SKU-FURN-01000,Furnitur Kayu Olahan 861,Meja Makan,True
SKU-FURN-01001,Furnitur Kayu Olahan 588,Meja Makan,True
SKU-FURN-01002,Sofa Japandi Minimalis 345,Sofa,True
SKU-FURN-01003,Furnitur Kayu Olahan 431,Bed,True
SKU-FURN-01004,Hiasan Meja / Karpet Aesthetic 48,Dekorasi,False
SKU-FURN-01005,Furnitur Kayu Olahan 549,Wardrobe,True
SKU-FURN-01006,Sofa Japandi Minimalis 735,Sofa,True
SKU-FURN-01007,Hiasan Meja / Karpet Aesthetic 89,Dekorasi,False
SKU-FURN-01008,Hiasan Meja / Karpet Aesthetic 83,Dekorasi,False
SKU-FURN-01009,Furnitur Kayu Olahan 336,Dining Table,True
SKU-FURN-01010,Hiasan Meja / Karpet Aesthetic 87,Dekorasi,False
SKU-FURN-01011,Furnitur Kayu Olahan 443,Lemari,True
SKU-FURN-01012,Furnitur Kayu Olahan 519,Wardrobe,True
SKU-FURN-01013,Hiasan Meja / Karpet Aesthetic 45,Dekorasi,False
SKU-FURN-01014,Furnitur Kayu Olahan 776,Dining Table,True
SKU-FURN-01015,Furnitur Kayu Olahan 323,Office Chair,True
SKU-FURN-01016,Furnitur Kayu Olahan 908,Kursi Kerja,True
SKU-FURN-01017,Furnitur Kayu Olahan 104,Kursi Kerja,True
SKU-FURN-01018,Furnitur Kayu Olahan 958,Office Chair,True
SKU-FURN-01019,Furnitur Kayu Olahan 515,Lemari,True
SKU-FURN-01020,Furnitur Kayu Olahan 956,Kursi Kerja,True
SKU-FURN-01021,Furnitur Kayu Olahan 320,Office Chair,True
SKU-FURN-01022,Furnitur Kayu Olahan 636,Kursi Kerja,True
SKU-FURN-01023,Furnitur Kayu Olahan 698,Kursi Kerja,True
SKU-FURN-01024,Furnitur Kayu Olahan 645,Meja Makan,True
SKU-FURN-01025,Furnitur Kayu Olahan 452,Dining Table,True
SKU-FURN-01026,Furnitur Kayu Olahan 282,lmri,True
SKU-FURN-01027,Furnitur Kayu Olahan 102,Office Chair,True
SKU-FURN-01028,Furnitur Kayu Olahan 902,Wardrobe,True
SKU-FURN-01029,Sofa Japandi Minimalis 978,Sofa,False
SKU-FURN-01030,Furnitur Kayu Olahan 334,Kursi Kerja,True
SKU-FURN-01031,Furnitur Kayu Olahan 335,Bed,True
SKU-FURN-01032,Furnitur Kayu Olahan 468,Dining Table,True
SKU-FURN-01033,Furnitur Kayu Olahan 185,Kursi Kerja,True
SKU-FURN-01034,Furnitur Kayu Olahan 253,lmri,True
SKU-FURN-01035,Furnitur Kayu Olahan 872,Kursi Kerja,True
SKU-FURN-01036,Furnitur Kayu Olahan 319,Meja Makan,True
SKU-FURN-01037,Furnitur Kayu Olahan 648,Meja Makan,True
SKU-FURN-01038,Furnitur Kayu Olahan 904,Wardrobe,True
SKU-FURN-01039,Hiasan Meja / Karpet Aesthetic 14,Dekorasi,False
SKU-FURN-01040,Furnitur Kayu Olahan 222,Dining Table,True
SKU-FURN-01041,Sofa Japandi Minimalis 838,Sofa,False
SKU-FURN-01042,Furnitur Kayu Olahan 671,Lemari,True
SKU-FURN-01043,Furnitur Kayu Olahan 801,Meja Makan,True
SKU-FURN-01044,Furnitur Kayu Olahan 579,Office Chair,True
SKU-FURN-01045,Hiasan Meja / Karpet Aesthetic 75,Dekorasi,False
SKU-FURN-01046,Sofa Japandi Minimalis 197,Sofa,False
SKU-FURN-01047,Furnitur Kayu Olahan 486,Wardrobe,True
SKU-FURN-01048,Furnitur Kayu Olahan 292,Meja Makan,True
SKU-FURN-01049,Furnitur Kayu Olahan 305,Kursi Kerja,True
SKU-FURN-01050,Hiasan Meja / Karpet Aesthetic 76,Dekorasi,False
SKU-FURN-01051,Sofa Japandi Minimalis 315,Sofa,False
SKU-FURN-01052,Furnitur Kayu Olahan 350,Lemari,True
SKU-FURN-01053,Furnitur Kayu Olahan 973,Wardrobe,True
SKU-FURN-01054,Furnitur Kayu Olahan 262,Office Chair,True
SKU-FURN-01055,Furnitur Kayu Olahan 865,Office Chair,True
SKU-FURN-01056,Sofa Japandi Minimalis 614,sofabed,False
SKU-FURN-01057,Hiasan Meja / Karpet Aesthetic 98,Dekorasi,False
SKU-FURN-01058,Furnitur Kayu Olahan 906,Wardrobe,True
SKU-FURN-01059,Furnitur Kayu Olahan 753,Kursi Kerja,True
SKU-FURN-01060,Furnitur Kayu Olahan 522,Bed,True
SKU-FURN-01061,Furnitur Kayu Olahan 954,Meja Makan,True
SKU-FURN-01062,Furnitur Kayu Olahan 756,lmri,True
SKU-FURN-01063,Furnitur Kayu Olahan 121,Bed,True
SKU-FURN-01064,Hiasan Meja / Karpet Aesthetic 77,Dekorasi,False
SKU-FURN-01065,Sofa Japandi Minimalis 176,Sofa,False
SKU-FURN-01066,Furnitur Kayu Olahan 230,Dining Table,True
SKU-FURN-01067,Hiasan Meja / Karpet Aesthetic 85,Dekorasi,False
SKU-FURN-01068,Furnitur Kayu Olahan 179,Wardrobe,True
SKU-FURN-01069,Furnitur Kayu Olahan 728,Kursi Kerja,True
SKU-FURN-01070,Furnitur Kayu Olahan 317,Dining Table,True
SKU-FURN-01071,Sofa Japandi Minimalis 110,sofabed,True
SKU-FURN-01072,Furnitur Kayu Olahan 184,Office Chair,True
SKU-FURN-01073,Furnitur Kayu Olahan 123,Office Chair,True
SKU-FURN-01074,Furnitur Kayu Olahan 507,Lemari,True
SKU-FURN-01075,Furnitur Kayu Olahan 728,Bed,True
SKU-FURN-01076,Furnitur Kayu Olahan 125,lmri,True
SKU-FURN-01077,Hiasan Meja / Karpet Aesthetic 22,Dekorasi,False
SKU-FURN-01078,Furnitur Kayu Olahan 934,Kursi Kerja,True
SKU-FURN-01079,Furnitur Kayu Olahan 925,Kursi Kerja,True
SKU-FURN-01080,Furnitur Kayu Olahan 947,Meja Makan,True
SKU-FURN-01081,Furnitur Kayu Olahan 293,Meja Makan,True
SKU-FURN-01082,Furnitur Kayu Olahan 783,Lemari,True
SKU-FURN-01083,Furnitur Kayu Olahan 730,Meja Makan,True
SKU-FURN-01084,Furnitur Kayu Olahan 324,Office Chair,True
SKU-FURN-01085,Furnitur Kayu Olahan 476,Meja Makan,True
SKU-FURN-01086,Sofa Japandi Minimalis 193,Sofa,False
SKU-FURN-01087,Furnitur Kayu Olahan 754,Bed,True
SKU-FURN-01088,Furnitur Kayu Olahan 149,Meja Makan,True
SKU-FURN-01089,Furnitur Kayu Olahan 439,lmri,True
SKU-FURN-01090,Furnitur Kayu Olahan 540,Dining Table,True
SKU-FURN-01091,Furnitur Kayu Olahan 135,Dining Table,True
SKU-FURN-01092,Sofa Japandi Minimalis 459,Sofa,False
SKU-FURN-01093,Furnitur Kayu Olahan 849,Wardrobe,True
SKU-FURN-01094,Furnitur Kayu Olahan 628,Wardrobe,True
SKU-FURN-01095,Hiasan Meja / Karpet Aesthetic 89,Dekorasi,False
SKU-FURN-01096,Furnitur Kayu Olahan 933,Meja Makan,True
SKU-FURN-01097,Furnitur Kayu Olahan 902,Dining Table,True
SKU-FURN-01098,Furnitur Kayu Olahan 320,Lemari,True
SKU-FURN-01099,Furnitur Kayu Olahan 518,Meja Makan,True
SKU-FURN-01100,Furnitur Kayu Olahan 920,Dining Table,True
SKU-FURN-01101,Hiasan Meja / Karpet Aesthetic 24,Dekorasi,False
SKU-FURN-01102,Furnitur Kayu Olahan 658,Kursi Kerja,True
SKU-FURN-01103,Furnitur Kayu Olahan 788,Lemari,True
SKU-FURN-01104,Furnitur Kayu Olahan 514,Kursi Kerja,True
SKU-FURN-01105,Sofa Japandi Minimalis 905,Sofa,True
SKU-FURN-01106,Furnitur Kayu Olahan 799,Office Chair,True
SKU-FURN-01107,Furnitur Kayu Olahan 871,Lemari,True
SKU-FURN-01108,Furnitur Kayu Olahan 288,Kursi Kerja,True
SKU-FURN-01109,Sofa Japandi Minimalis 926,Sofa,True
SKU-FURN-01110,Furnitur Kayu Olahan 890,Kursi Kerja,True
SKU-FURN-01111,Furnitur Kayu Olahan 204,Lemari,True
SKU-FURN-01112,Furnitur Kayu Olahan 616,Wardrobe,True
SKU-FURN-01113,Furnitur Kayu Olahan 478,Office Chair,True
SKU-FURN-01114,Sofa Japandi Minimalis 476,sofabed,True
SKU-FURN-01115,Hiasan Meja / Karpet Aesthetic 93,Dekorasi,False
SKU-FURN-01116,Furnitur Kayu Olahan 308,Office Chair,True
SKU-FURN-01117,Furnitur Kayu Olahan 181,lmri,True
SKU-FURN-01118,Sofa Japandi Minimalis 983,sofabed,True
SKU-FURN-01119,Furnitur Kayu Olahan 984,Lemari,True
SKU-FURN-01120,Sofa Japandi Minimalis 256,Sofa,False
SKU-FURN-01121,Furnitur Kayu Olahan 578,Kursi Kerja,True
SKU-FURN-01122,Furnitur Kayu Olahan 449,Lemari,True
SKU-FURN-01123,Sofa Japandi Minimalis 461,Sofa,True
SKU-FURN-01124,Furnitur Kayu Olahan 243,lmri,True
SKU-FURN-01125,Furnitur Kayu Olahan 300,Kursi Kerja,True
SKU-FURN-01126,Sofa Japandi Minimalis 786,Sofa,True
SKU-FURN-01127,Furnitur Kayu Olahan 585,Lemari,True
SKU-FURN-01128,Sofa Japandi Minimalis 396,sofabed,True
SKU-FURN-01129,Furnitur Kayu Olahan 153,Lemari,True
SKU-FURN-01130,Furnitur Kayu Olahan 155,Office Chair,True
SKU-FURN-01131,Furnitur Kayu Olahan 622,Office Chair,True
SKU-FURN-01132,Furnitur Kayu Olahan 225,Lemari,True
SKU-FURN-01133,Furnitur Kayu Olahan 449,Dining Table,True
SKU-FURN-01134,Furnitur Kayu Olahan 669,Wardrobe,True
SKU-FURN-01135,Furnitur Kayu Olahan 447,Office Chair,True
SKU-FURN-01136,Furnitur Kayu Olahan 150,Lemari,True
SKU-FURN-01137,Sofa Japandi Minimalis 712,Sofa,True
SKU-FURN-01138,Furnitur Kayu Olahan 287,Meja Makan,True
SKU-FURN-01139,Hiasan Meja / Karpet Aesthetic 93,Dekorasi,False
SKU-FURN-01140,Sofa Japandi Minimalis 887,sofabed,True
SKU-FURN-01141,Furnitur Kayu Olahan 235,Dining Table,True
SKU-FURN-01142,Sofa Japandi Minimalis 194,Sofa,False
SKU-FURN-01143,Sofa Japandi Minimalis 784,sofabed,False
SKU-FURN-01144,Sofa Japandi Minimalis 762,Sofa,False
SKU-FURN-01145,Sofa Japandi Minimalis 992,Sofa,False
SKU-FURN-01146,Furnitur Kayu Olahan 286,Wardrobe,True
SKU-FURN-01147,Furnitur Kayu Olahan 824,Lemari,True
SKU-FURN-01148,Furnitur Kayu Olahan 927,Office Chair,True
SKU-FURN-01149,Furnitur Kayu Olahan 769,Office Chair,True
SKU-FURN-01150,Hiasan Meja / Karpet Aesthetic 16,Dekorasi,False
SKU-FURN-01151,Furnitur Kayu Olahan 327,Bed,True
SKU-FURN-01152,Furnitur Kayu Olahan 173,lmri,True
SKU-FURN-01153,Furnitur Kayu Olahan 326,Meja Makan,True
SKU-FURN-01154,Furnitur Kayu Olahan 261,Office Chair,True
SKU-FURN-01155,Furnitur Kayu Olahan 659,Lemari,True
SKU-FURN-01156,Furnitur Kayu Olahan 882,Wardrobe,True
SKU-FURN-01157,Furnitur Kayu Olahan 573,Wardrobe,True
SKU-FURN-01158,Hiasan Meja / Karpet Aesthetic 30,Dekorasi,False
SKU-FURN-01159,Furnitur Kayu Olahan 891,Kursi Kerja,True
SKU-FURN-01160,Hiasan Meja / Karpet Aesthetic 14,Dekorasi,False
SKU-FURN-01161,Furnitur Kayu Olahan 579,Meja Makan,True
SKU-FURN-01162,Furnitur Kayu Olahan 870,Office Chair,True
SKU-FURN-01163,Hiasan Meja / Karpet Aesthetic 60,Dekorasi,False
SKU-FURN-01164,Furnitur Kayu Olahan 650,Dining Table,True
SKU-FURN-01165,Furnitur Kayu Olahan 234,Meja Makan,True
SKU-FURN-01166,Hiasan Meja / Karpet Aesthetic 33,Dekorasi,False
SKU-FURN-01167,Sofa Japandi Minimalis 374,Sofa,True
SKU-FURN-01168,Sofa Japandi Minimalis 340,Sofa,False
SKU-FURN-01169,Furnitur Kayu Olahan 982,Lemari,True
SKU-FURN-01170,Hiasan Meja / Karpet Aesthetic 52,Dekorasi,False
SKU-FURN-01171,Hiasan Meja / Karpet Aesthetic 50,Dekorasi,False
SKU-FURN-01172,Furnitur Kayu Olahan 795,Wardrobe,True
SKU-FURN-01173,Furnitur Kayu Olahan 535,Bed,True
SKU-FURN-01174,Furnitur Kayu Olahan 306,Meja Makan,True
SKU-FURN-01175,Hiasan Meja / Karpet Aesthetic 37,Dekorasi,False
SKU-FURN-01176,Furnitur Kayu Olahan 934,Office Chair,True
SKU-FURN-01177,Furnitur Kayu Olahan 436,Wardrobe,True
SKU-FURN-01178,Furnitur Kayu Olahan 809,Meja Makan,True
SKU-FURN-01179,Furnitur Kayu Olahan 514,Dining Table,True
SKU-FURN-01180,Furnitur Kayu Olahan 360,Wardrobe,True
SKU-FURN-01181,Sofa Japandi Minimalis 961,Sofa,False
SKU-FURN-01182,Furnitur Kayu Olahan 287,Lemari,True
SKU-FURN-01183,Furnitur Kayu Olahan 361,Wardrobe,True
SKU-FURN-01184,Furnitur Kayu Olahan 361,Meja Makan,True
SKU-FURN-01185,Hiasan Meja / Karpet Aesthetic 43,Dekorasi,False
SKU-FURN-01186,Sofa Japandi Minimalis 359,Sofa,False
SKU-FURN-01187,Furnitur Kayu Olahan 578,Wardrobe,True
SKU-FURN-01188,Sofa Japandi Minimalis 983,Sofa,True
SKU-FURN-01189,Furnitur Kayu Olahan 407,Dining Table,True
SKU-FURN-01190,Hiasan Meja / Karpet Aesthetic 20,Dekorasi,False
SKU-FURN-01191,Hiasan Meja / Karpet Aesthetic 81,Dekorasi,False
SKU-FURN-01192,Furnitur Kayu Olahan 118,Lemari,True
SKU-FURN-01193,Sofa Japandi Minimalis 680,Sofa,False
SKU-FURN-01194,Furnitur Kayu Olahan 194,Kursi Kerja,True
SKU-FURN-01195,Hiasan Meja / Karpet Aesthetic 11,Dekorasi,False
SKU-FURN-01196,Furnitur Kayu Olahan 276,Kursi Kerja,True
SKU-FURN-01197,Hiasan Meja / Karpet Aesthetic 68,Dekorasi,False
SKU-FURN-01198,Sofa Japandi Minimalis 111,Sofa,False
SKU-FURN-01199,Sofa Japandi Minimalis 741,Sofa,False
